id,name,short_name,year,indicator,numerator,denominator
id_4.4,Доля  ТОД с первичной МЛУ МБТ (%),Доля перв. МЛУ,2023,22.7,138.0,608.0
id_4.4,Доля  ТОД с первичной МЛУ МБТ (%),Доля перв. МЛУ,2024,27.14,149.0,549.0
id_4.5,Доля  ТОД с вторичной МЛУ МБТ (%),Доля втор. МЛУ,2016,29.84,472.0,1582.0
id_4.5,Доля  ТОД с вторичной МЛУ МБТ (%),Доля втор. МЛУ,2017,26.01,373.0,1434.0
id_4.5,Доля  ТОД с вторичной МЛУ МБТ (%),Доля втор. МЛУ,2018,26.61,347.0,1304.0
id_4.5,Доля  ТОД с вторичной МЛУ МБТ (%),Доля втор. МЛУ,2019,26.47,368.0,1390.0
id_4.5,Доля  ТОД с вторичной МЛУ МБТ (%),Доля втор. МЛУ,2020,35.93,364.0,1013.0
id_4.5,Доля  ТОД с вторичной МЛУ МБТ (%),Доля втор. МЛУ,2021,18.39,185.0,1006.0
id_4.5,Доля  ТОД с вторичной МЛУ МБТ (%),Доля втор. МЛУ,2022,24.98,272.0,1089.0
id_4.5,Доля  ТОД с вторичной МЛУ МБТ (%),Доля втор. МЛУ,2023,27.99,262.0,936.0
id_4.5,Доля  ТОД с вторичной МЛУ МБТ (%),Доля втор. МЛУ,2024,13.85,114.0,823.0
id_5.1,Показатель частоты рецидивов всего (на 100 тыс. населения),Рецидивы,2016,12.24,295.0,2410851.0
id_5.1,Показатель частоты рецидивов всего (на 100 тыс. населения),Рецидивы,2017,11.84,285.0,2406548.0
id_5.1,Показатель частоты рецидивов всего (на 100 тыс. населения),Рецидивы,2018,12.08,290.0,2400979.0
id_5.1,Показатель частоты рецидивов всего (на 100 тыс. населения),Рецидивы,2019,14.91,357.0,2394478.0
id_5.1,Показатель частоты рецидивов всего (на 100 тыс. населения),Рецидивы,2020,13.22,315.0,2383107.0
id_5.1,Показатель частоты рецидивов всего (на 100 тыс. населения),Рецидивы,2021,14.18,336.0,2369234.0
id_5.1,Показатель частоты рецидивов всего (на 100 тыс. населения),Рецидивы,2022,15.46,364.0,2353904.0
id_5.1,Показатель частоты рецидивов всего (на 100 тыс. населения),Рецидивы,2023,16.34,382.0,2337449.0
id_5.1,Показатель частоты рецидивов всего (на 100 тыс. населения),Рецидивы,2024,13.39,312.0,2330537.0
id_5.2,Показатель частоты рецидивов из III группы (на 100 тыс. населения),Рецидивы III гр. ,2016,4.19,101.0,2410851.0
id_5.2,Показатель частоты рецидивов из III группы (на 100 тыс. населения),Рецидивы III гр. ,2017,4.2,101.0,2406548.0
id_5.2,Показатель частоты рецидивов из III группы (на 100 тыс. населения),Рецидивы III гр. ,2018,4.0,96.0,2400979.0
id_5.2,Показатель частоты рецидивов из III группы (на 100 тыс. населения),Рецидивы III гр. ,2019,3.97,95.0,2394478.0
id_5.2,Показатель частоты рецидивов из III группы (на 100 тыс. населения),Рецидивы III гр. ,2020,4.03,96.0,2383107.0
id_5.2,Показатель частоты рецидивов из III группы (на 100 тыс. населения),Рецидивы III гр. ,2021,4.6,109.0,2369234.0
id_5.2,Показатель частоты рецидивов из III группы (на 100 тыс. населения),Рецидивы III гр. ,2022,5.52,130.0,2353904.0
id_5.2,Показатель частоты рецидивов из III группы (на 100 тыс. населения),Рецидивы III гр. ,2023,4.53,106.0,2337449.0
id_5.2,Показатель частоты рецидивов из III группы (на 100 тыс. населения),Рецидивы III гр. ,2024,3.99,93.0,2330537.0
id_5.3,Охват химипрофилактикой взрослых из контакта с больными с бактериовыделением (%),Охват ХП взр.,2016,90.36,1575.0,1743.0
id_5.3,Охват химипрофилактикой взрослых из контакта с больными с бактериовыделением (%),Охват ХП взр.,2017,94.0,1738.0,1849.0
id_5.3,Охват химипрофилактикой взрослых из контакта с больными с бактериовыделением (%),Охват ХП взр.,2018,93.78,1825.0,1946.0
id_5.3,Охват химипрофилактикой взрослых из контакта с больными с бактериовыделением (%),Охват ХП взр.,2019,95.02,2612.0,2749.0
id_5.3,Охват химипрофилактикой взрослых из контакта с больными с бактериовыделением (%),Охват ХП взр.,2020,89.95,2336.0,2597.0
id_5.3,Охват химипрофилактикой взрослых из контакта с больными с бактериовыделением (%),Охват ХП взр.,2021,82.65,1810.0,2190.0
id_5.3,Охват химипрофилактикой взрослых из контакта с больными с бактериовыделением (%),Охват ХП взр.,2022,82.71,2047.0,2475.0
id_5.3,Охват химипрофилактикой взрослых из контакта с больными с бактериовыделением (%),Охват ХП взр.,2023,95.13,1973.0,2074.0
id_5.3,Охват химипрофилактикой взрослых из контакта с больными с бактериовыделением (%),Охват ХП взр.,2024,90.08,2462.0,2733.0
id_5.4,Клиническое излечение больных туберкулезом органов дыхания (100),Клин.излеч.,2016,41.13,2531.0,12306.0
id_5.4,Клиническое излечение больных туберкулезом органов дыхания (100),Клин.излеч.,2017,43.48,2362.0,10865.0
id_5.4,Клиническое излечение больных туберкулезом органов дыхания (100),Клин.излеч.,2018,43.4,2077.0,9572.0
id_5.4,Клиническое излечение больных туберкулезом органов дыхания (100),Клин.излеч.,2019,46.37,1948.0,8402.0
id_5.4,Клиническое излечение больных туберкулезом органов дыхания (100),Клин.излеч.,2020,52.35,1833.0,7003.0
id_5.4,Клиническое излечение больных туберкулезом органов дыхания (100),Клин.излеч.,2021,55.41,1548.0,5587.0
id_5.4,Клиническое излечение больных туберкулезом органов дыхания (100),Клин.излеч.,2022,52.74,1312.0,4975.0
id_5.4,Клиническое излечение больных туберкулезом органов дыхания (100),Клин.излеч.,2023,64.99,1474.0,4536.0
id_5.4,Клиническое излечение больных туберкулезом органов дыхания (100),Клин.излеч.,2024,79.52,1479.0,3720.0
id_5.5,Абацилирование,Абацил.,2016,51.17,1451.0,5671.0
id_5.5,Абацилирование,Абацил.,2017,59.92,1471.0,4910.0
id_5.5,Абацилирование,Абацил.,2018,57.31,1244.0,4341.0
id_5.5,Абацилирование,Абацил.,2019,60.52,1204.0,3979.0
id_5.5,Абацилирование,Абацил.,2020,66.51,1146.0,3446.0
id_5.5,Абацилирование,Абацил.,2021,65.39,937.0,2866.0
id_5.5,Абацилирование,Абацил.,2022,74.22,950.0,2560.0
id_5.5,Абацилирование,Абацил.,2023,85.53,943.0,2205.0
id_5.5,Абацилирование,Абацил.,2024,87.46,781.0,1786.0
id_6.1,Охват госпитализацией впервые выявленных больных туберкулезом (%),Охват госпит. ВВ,2016,76.65,1842.0,2403.0
id_6.1,Охват госпитализацией впервые выявленных больных туберкулезом (%),Охват госпит. ВВ,2017,82.07,1758.0,2142.0
id_6.1,Охват госпитализацией впервые выявленных больных туберкулезом (%),Охват госпит. ВВ,2018,84.23,1511.0,1794.0
id_6.1,Охват госпитализацией впервые выявленных больных туберкулезом (%),Охват госпит. ВВ,2019,85.13,1385.0,1627.0
id_6.1,Охват госпитализацией впервые выявленных больных туберкулезом (%),Охват госпит. ВВ,2020,84.53,1104.0,1306.0
id_6.1,Охват госпитализацией впервые выявленных больных туберкулезом (%),Охват госпит. ВВ,2021,87.49,1035.0,1183.0
id_6.1,Охват госпитализацией впервые выявленных больных туберкулезом (%),Охват госпит. ВВ,2022,90.58,1144.0,1263.0
id_6.1,Охват госпитализацией впервые выявленных больных туберкулезом (%),Охват госпит. ВВ,2023,90.53,1023.0,1130.0
id_6.1,Охват госпитализацией впервые выявленных больных туберкулезом (%),Охват госпит. ВВ,2024,93.48,961.0,1028.0
id_6.2,Охват госпитализацией впервые выявленных больных туберкулезом с МБТ+ (%),Охват госпит. ВВ+,2016,89.58,928.0,1036.0
id_6.2,Охват госпитализацией впервые выявленных больных туберкулезом с МБТ+ (%),Охват госпит. ВВ+,2017,93.1,904.0,971.0
id_6.2,Охват госпитализацией впервые выявленных больных туберкулезом с МБТ+ (%),Охват госпит. ВВ+,2018,91.66,780.0,851.0
id_6.2,Охват госпитализацией впервые выявленных больных туберкулезом с МБТ+ (%),Охват госпит. ВВ+,2019,90.61,811.0,895.0
id_6.2,Охват госпитализацией впервые выявленных больных туберкулезом с МБТ+ (%),Охват госпит. ВВ+,2020,94.87,647.0,682.0
id_6.2,Охват госпитализацией впервые выявленных больных туберкулезом с МБТ+ (%),Охват госпит. ВВ+,2021,88.51,578.0,653.0
id_6.2,Охват госпитализацией впервые выявленных больных туберкулезом с МБТ+ (%),Охват госпит. ВВ+,2022,95.47,695.0,728.0
id_6.2,Охват госпитализацией впервые выявленных больных туберкулезом с МБТ+ (%),Охват госпит. ВВ+,2023,96.59,594.0,615.0
id_6.2,Охват госпитализацией впервые выявленных больных туберкулезом с МБТ+ (%),Охват госпит. ВВ+,2024,94.4,523.0,554.0
id_6.3,Охват госпитализацией контингентов больных туберкулезом с МБТ+ (%),Охват госпит. контингент.+,2016,84.45,2222.0,2631.0
id_6.3,Охват госпитализацией контингентов больных туберкулезом с МБТ+ (%),Охват госпит. контингент.+,2017,87.1,1985.0,2279.0
id_6.3,Охват госпитализацией контингентов больных туберкулезом с МБТ+ (%),Охват госпит. контингент.+,2018,83.03,1712.0,2062.0
id_6.3,Охват госпитализацией контингентов больных туберкулезом с МБТ+ (%),Охват госпит. контингент.+,2019,90.98,1744.0,1917.0
id_6.3,Охват госпитализацией контингентов больных туберкулезом с МБТ+ (%),Охват госпит. контингент.+,2020,91.63,1401.0,1529.0
id_6.3,Охват госпитализацией контингентов больных туберкулезом с МБТ+ (%),Охват госпит. контингент.+,2021,91.25,1220.0,1337.0
id_6.3,Охват госпитализацией контингентов больных туберкулезом с МБТ+ (%),Охват госпит. контингент.+,2022,96.65,1182.0,1223.0
id_6.3,Охват госпитализацией контингентов больных туберкулезом с МБТ+ (%),Охват госпит. контингент.+,2023,95.52,938.0,982.0
id_6.3,Охват госпитализацией контингентов больных туберкулезом с МБТ+ (%),Охват госпит. контингент.+,2024,97.39,783.0,804.0
id_6.4,Госпитализированная заболеваемость впервые выявленных больных туберкулезом (на 100 тыс. населения),ГЗ ВВ,2016,76.4,1842.0,2410851.0
id_6.4,Госпитализированная заболеваемость впервые выявленных больных туберкулезом (на 100 тыс. населения),ГЗ ВВ,2017,73.05,1758.0,2406548.0
id_6.4,Госпитализированная заболеваемость впервые выявленных больных туберкулезом (на 100 тыс. населения),ГЗ ВВ,2018,62.93,1511.0,2400979.0
id_6.4,Госпитализированная заболеваемость впервые выявленных больных туберкулезом (на 100 тыс. населения),ГЗ ВВ,2019,57.84,1385.0,2394478.0
id_6.4,Госпитализированная заболеваемость впервые выявленных больных туберкулезом (на 100 тыс. населения),ГЗ ВВ,2020,46.33,1104.0,2383107.0
id_6.4,Госпитализированная заболеваемость впервые выявленных больных туберкулезом (на 100 тыс. населения),ГЗ ВВ,2021,43.69,1035.0,2369234.0
id_6.4,Госпитализированная заболеваемость впервые выявленных больных туберкулезом (на 100 тыс. населения),ГЗ ВВ,2022,48.6,1144.0,2353904.0
id_6.4,Госпитализированная заболеваемость впервые выявленных больных туберкулезом (на 100 тыс. населения),ГЗ ВВ,2023,43.77,1023.0,2337449.0
id_6.4,Госпитализированная заболеваемость впервые выявленных больных туберкулезом (на 100 тыс. населения),ГЗ ВВ,2024,41.24,961.0,2330537.0
id_6.5,Госпитализированная заболеваемость контингентов больных туберкулезом (на 100 тыс. населения),ГЗ контингент,2016,177.36,4276.0,2410851.0
id_6.5,Госпитализированная заболеваемость контингентов больных туберкулезом (на 100 тыс. населения),ГЗ контингент,2017,164.84,3967.0,2406548.0
id_6.5,Госпитализированная заболеваемость контингентов больных туберкулезом (на 100 тыс. населения),ГЗ контингент,2018,149.56,3591.0,2400979.0
id_6.5,Госпитализированная заболеваемость контингентов больных туберкулезом (на 100 тыс. населения),ГЗ контингент,2019,137.82,3300.0,2394478.0
id_6.5,Госпитализированная заболеваемость контингентов больных туберкулезом (на 100 тыс. населения),ГЗ контингент,2020,112.21,2674.0,2383107.0
id_6.5,Госпитализированная заболеваемость контингентов больных туберкулезом (на 100 тыс. населения),ГЗ контингент,2021,100.83,2389.0,2369234.0
id_6.5,Госпитализированная заболеваемость контингентов больных туберкулезом (на 100 тыс. населения),ГЗ контингент,2022,103.49,2436.0,2353904.0
id_6.5,Госпитализированная заболеваемость контингентов больных туберкулезом (на 100 тыс. населения),ГЗ контингент,2023,90.4,2113.0,2337449.0
id_6.5,Госпитализированная заболеваемость контингентов больных туберкулезом (на 100 тыс. населения),ГЗ контингент,2024,71.19,1659.0,2330537.0
id_6.6,Госпитализированная заболеваемость впервые выявленных больных туберкулезом детей до 14 лет (на 100 тыс. населения),ГЗ ВВ 0-14,2016,19.05,93.0,488187.0
id_6.6,Госпитализированная заболеваемость впервые выявленных больных туберкулезом детей до 14 лет (на 100 тыс. населения),ГЗ ВВ 0-14,2017,12.34,61.0,494280.0
id_6.6,Госпитализированная заболеваемость впервые выявленных больных туберкулезом детей до 14 лет (на 100 тыс. населения),ГЗ ВВ 0-14,2018,10.46,52.0,497183.0
id_6.6,Госпитализированная заболеваемость впервые выявленных больных туберкулезом детей до 14 лет (на 100 тыс. населения),ГЗ ВВ 0-14,2019,7.24,36.0,497434.0
id_6.6,Госпитализированная заболеваемость впервые выявленных больных туберкулезом детей до 14 лет (на 100 тыс. населения),ГЗ ВВ 0-14,2020,3.63,18.0,495875.0
id_6.6,Госпитализированная заболеваемость впервые выявленных больных туберкулезом детей до 14 лет (на 100 тыс. населения),ГЗ ВВ 0-14,2021,4.11,20.0,487016.0
id_6.6,Госпитализированная заболеваемость впервые выявленных больных туберкулезом детей до 14 лет (на 100 тыс. населения),ГЗ ВВ 0-14,2022,3.95,19.0,480722.0
id_6.6,Госпитализированная заболеваемость впервые выявленных больных туберкулезом детей до 14 лет (на 100 тыс. населения),ГЗ ВВ 0-14,2023,3.99,19.0,476624.0
id_6.6,Госпитализированная заболеваемость впервые выявленных больных туберкулезом детей до 14 лет (на 100 тыс. населения),ГЗ ВВ 0-14,2024,2.55,12.0,470864.0
id_6.7,Госпитализированная заболеваемость впервые выявленных больных туберкулезом подростков 15-17 лет (на 100 тыс. населения),ГЗ ВВ 15-17,2016,41.34,31.0,74979.0
id_6.7,Госпитализированная заболеваемость впервые выявленных больных туберкулезом подростков 15-17 лет (на 100 тыс. населения),ГЗ ВВ 15-17,2017,24.8,19.0,76615.0
id_6.7,Госпитализированная заболеваемость впервые выявленных больных туберкулезом подростков 15-17 лет (на 100 тыс. населения),ГЗ ВВ 15-17,2018,21.43,17.0,79314.0
id_6.7,Госпитализированная заболеваемость впервые выявленных больных туберкулезом подростков 15-17 лет (на 100 тыс. населения),ГЗ ВВ 15-17,2019,26.95,22.0,81632.0
id_6.7,Госпитализированная заболеваемость впервые выявленных больных туберкулезом подростков 15-17 лет (на 100 тыс. населения),ГЗ ВВ 15-17,2020,21.77,18.0,82676.0
id_6.7,Госпитализированная заболеваемость впервые выявленных больных туберкулезом подростков 15-17 лет (на 100 тыс. населения),ГЗ ВВ 15-17,2021,13.52,11.0,81391.0
id_6.7,Госпитализированная заболеваемость впервые выявленных больных туберкулезом подростков 15-17 лет (на 100 тыс. населения),ГЗ ВВ 15-17,2022,13.33,11.0,82513.0
id_6.7,Госпитализированная заболеваемость впервые выявленных больных туберкулезом подростков 15-17 лет (на 100 тыс. населения),ГЗ ВВ 15-17,2023,16.99,15.0,88298.0
id_6.7,Госпитализированная заболеваемость впервые выявленных больных туберкулезом подростков 15-17 лет (на 100 тыс. населения),ГЗ ВВ 15-17,2024,14.17,13.0,91717.0
id_7.1,Охват населения всеми видами осмотров (в %),Охват проф.осмотр,2016,78.49,1892276.0,2410851.0
id_7.1,Охват населения всеми видами осмотров (в %),Охват проф.осмотр,2017,82.14,1976734.0,2406548.0
id_7.1,Охват населения всеми видами осмотров (в %),Охват проф.осмотр,2018,81.73,1962309.0,2400979.0
id_7.1,Охват населения всеми видами осмотров (в %),Охват проф.осмотр,2019,83.44,1998055.0,2394478.0
id_7.1,Охват населения всеми видами осмотров (в %),Охват проф.осмотр,2020,71.64,1707268.0,2383107.0
id_7.1,Охват населения всеми видами осмотров (в %),Охват проф.осмотр,2021,78.07,1849615.0,2369234.0
id_7.1,Охват населения всеми видами осмотров (в %),Охват проф.осмотр,2022,80.52,1895343.0,2353904.0
id_7.1,Охват населения всеми видами осмотров (в %),Охват проф.осмотр,2023,81.72,1910125.0,2337449.0
id_7.1,Охват населения всеми видами осмотров (в %),Охват проф.осмотр,2024,84.95,1979761.0,2330537.0
id_7.2,Охват иммунодиагностикой детей 0-14 лет (в %),Охват иммунол. 0-14,2016,93.33,455644.0,488187.0
id_7.2,Охват иммунодиагностикой детей 0-14 лет (в %),Охват иммунол. 0-14,2017,94.89,469021.0,494280.0
id_7.2,Охват иммунодиагностикой детей 0-14 лет (в %),Охват иммунол. 0-14,2018,93.74,466075.0,497183.0
id_7.2,Охват иммунодиагностикой детей 0-14 лет (в %),Охват иммунол. 0-14,2019,95.53,475211.0,497434.0
id_7.2,Охват иммунодиагностикой детей 0-14 лет (в %),Охват иммунол. 0-14,2020,86.21,427473.0,495875.0
id_7.2,Охват иммунодиагностикой детей 0-14 лет (в %),Охват иммунол. 0-14,2021,92.12,448648.0,487016.0
id_7.2,Охват иммунодиагностикой детей 0-14 лет (в %),Охват иммунол. 0-14,2022,95.01,456722.0,480722.0
id_7.2,Охват иммунодиагностикой детей 0-14 лет (в %),Охват иммунол. 0-14,2023,96.22,458605.0,476624.0
id_7.2,Охват иммунодиагностикой детей 0-14 лет (в %),Охват иммунол. 0-14,2024,98.03,461566.0,470864.0
id_7.3,Охват флюорографическими осмотрами населения старше 15 лет (в %),Охват ФЛГ,2016,73.4,1411232.0,1922664.0
id_7.3,Охват флюорографическими осмотрами населения старше 15 лет (в %),Охват ФЛГ,2017,78.66,1504164.0,1912269.0
id_7.3,Охват флюорографическими осмотрами населения старше 15 лет (в %),Охват ФЛГ,2018,78.21,1488995.0,1903796.0
id_7.3,Охват флюорографическими осмотрами населения старше 15 лет (в %),Охват ФЛГ,2019,80.03,1518209.0,1897045.0
id_7.3,Охват флюорографическими осмотрами населения старше 15 лет (в %),Охват ФЛГ,2020,67.61,1276013.0,1887233.0
id_7.3,Охват флюорографическими осмотрами населения старше 15 лет (в %),Охват ФЛГ,2021,73.91,1391224.0,1882219.0
id_7.3,Охват флюорографическими осмотрами населения старше 15 лет (в %),Охват ФЛГ,2022,76.41,1431385.0,1873182.0
id_7.3,Охват флюорографическими осмотрами населения старше 15 лет (в %),Охват ФЛГ,2023,77.65,1444938.0,1860825.0
id_7.3,Охват флюорографическими осмотрами населения старше 15 лет (в %),Охват ФЛГ,2024,81.58,1517149.0,1859673.0
id_7.4,Выявляемость туберкулеза методом флюорографии (1000 осмотренных),Выявляемость ФЛГ ,2016,1.08,1523.0,1411232.0
id_7.4,Выявляемость туберкулеза методом флюорографии (1000 осмотренных),Выявляемость ФЛГ ,2017,0.92,1386.0,1504164.0
id_7.4,Выявляемость туберкулеза методом флюорографии (1000 осмотренных),Выявляемость ФЛГ ,2018,0.81,1204.0,1488995.0
id_7.4,Выявляемость туберкулеза методом флюорографии (1000 осмотренных),Выявляемость ФЛГ ,2019,0.74,1129.0,1518209.0
id_7.4,Выявляемость туберкулеза методом флюорографии (1000 осмотренных),Выявляемость ФЛГ ,2020,0.65,829.0,1276013.0
id_7.4,Выявляемость туберкулеза методом флюорографии (1000 осмотренных),Выявляемость ФЛГ ,2021,0.55,772.0,1391224.0
id_7.4,Выявляемость туберкулеза методом флюорографии (1000 осмотренных),Выявляемость ФЛГ ,2022,0.54,766.0,1431385.0
id_7.4,Выявляемость туберкулеза методом флюорографии (1000 осмотренных),Выявляемость ФЛГ ,2023,0.52,745.0,1444938.0
id_7.4,Выявляемость туберкулеза методом флюорографии (1000 осмотренных),Выявляемость ФЛГ ,2024,0.46,699.0,1517149.0
id_7.5,Выявляемость туберкулеза бактериоскопически (1000 осмотренных),Выявляемость бак,2016,3.43,40.0,11666.0
id_7.5,Выявляемость туберкулеза бактериоскопически (1000 осмотренных),Выявляемость бак,2017,2.82,18.0,6379.0
id_7.5,Выявляемость туберкулеза бактериоскопически (1000 осмотренных),Выявляемость бак,2018,1.03,7.0,6794.0
id_7.5,Выявляемость туберкулеза бактериоскопически (1000 осмотренных),Выявляемость бак,2019,2.65,12.0,4525.0
id_7.5,Выявляемость туберкулеза бактериоскопически (1000 осмотренных),Выявляемость бак,2020,11.66,44.0,3773.0
id_7.5,Выявляемость туберкулеза бактериоскопически (1000 осмотренных),Выявляемость бак,2021,8.07,29.0,3593.0
id_7.5,Выявляемость туберкулеза бактериоскопически (1000 осмотренных),Выявляемость бак,2022,10.24,41.0,4005.0
id_7.5,Выявляемость туберкулеза бактериоскопически (1000 осмотренных),Выявляемость бак,2023,5.52,19.0,3441.0
id_7.5,Выявляемость туберкулеза бактериоскопически (1000 осмотренных),Выявляемость бак,2024,12.08,33.0,2731.0
id_8.1,Обеспеченность населения фтизиатрами (на 10 000 населения),Врачи туб,2016,0.87,209.0,2410851.0
id_8.1,Обеспеченность населения фтизиатрами (на 10 000 населения),Врачи туб,2017,1.02,246.25,2406548.0
id_8.1,Обеспеченность населения фтизиатрами (на 10 000 населения),Врачи туб,2018,0.96,230.25,2400979.0
id_8.1,Обеспеченность населения фтизиатрами (на 10 000 населения),Врачи туб,2019,0.95,228.25,2394478.0
id_8.1,Обеспеченность населения фтизиатрами (на 10 000 населения),Врачи туб,2020,0.96,228.5,2383107.0
id_8.1,Обеспеченность населения фтизиатрами (на 10 000 населения),Врачи туб,2021,1.0,236.25,2369234.0
id_8.1,Обеспеченность населения фтизиатрами (на 10 000 населения),Врачи туб,2022,0.98,231.75,2353904.0
id_8.1,Обеспеченность населения фтизиатрами (на 10 000 населения),Врачи туб,2023,0.98,229.5,2337449.0
id_8.1,Обеспеченность населения фтизиатрами (на 10 000 населения),Врачи туб,2024,0.86,201.5,2330537.0
id_8.2,Укомплектованность кадрами (%),УК врачи туб,2016,94.62,197.75,209.0
id_8.2,Укомплектованность кадрами (%),УК врачи туб,2017,93.1,229.25,246.25
id_8.2,Укомплектованность кадрами (%),УК врачи туб,2018,94.14,216.75,230.25
id_8.2,Укомплектованность кадрами (%),УК врачи туб,2019,94.96,216.75,228.25
id_8.2,Укомплектованность кадрами (%),УК врачи туб,2020,94.64,216.25,228.5
id_8.2,Укомплектованность кадрами (%),УК врачи туб,2021,85.82,202.75,236.25
id_8.2,Укомплектованность кадрами (%),УК врачи туб,2022,87.38,202.5,231.75
id_8.2,Укомплектованность кадрами (%),УК врачи туб,2023,84.2,193.25,229.5
id_8.2,Укомплектованность кадрами (%),УК врачи туб,2024,86.23,173.75,201.5
id_8.3,Укомплектованность физическими лицами (%),УФ врачи туб,2016,56.94,119.0,209.0
id_8.3,Укомплектованность физическими лицами (%),УФ врачи туб,2017,53.6,132.0,246.25
id_8.3,Укомплектованность физическими лицами (%),УФ врачи туб,2018,55.16,127.0,230.25
id_8.3,Укомплектованность физическими лицами (%),УФ врачи туб,2019,61.77,141.0,228.25
id_8.3,Укомплектованность физическими лицами (%),УФ врачи туб,2020,57.77,132.0,228.5
id_8.3,Укомплектованность физическими лицами (%),УФ врачи туб,2021,56.3,133.0,236.25
id_8.3,Укомплектованность физическими лицами (%),УФ врачи туб,2022,55.66,129.0,231.75
id_8.3,Укомплектованность физическими лицами (%),УФ врачи туб,2023,59.26,136.0,229.5
id_8.3,Укомплектованность физическими лицами (%),УФ врачи туб,2024,60.05,121.0,201.5
id_8.4,Коэффициент совместительства,КС врачи туб,2016,1.66,197.75,119.0
id_8.4,Коэффициент совместительства,КС врачи туб,2017,1.74,229.25,132.0
id_8.4,Коэффициент совместительства,КС врачи туб,2018,1.71,216.75,127.0
id_8.4,Коэффициент совместительства,КС врачи туб,2019,1.54,216.75,141.0
id_8.4,Коэффициент совместительства,КС врачи туб,2020,1.64,216.25,132.0
id_8.4,Коэффициент совместительства,КС врачи туб,2021,1.52,202.75,133.0
id_8.4,Коэффициент совместительства,КС врачи туб,2022,1.57,202.5,129.0
id_8.4,Коэффициент совместительства,КС врачи туб,2023,1.42,193.25,136.0
id_8.4,Коэффициент совместительства,КС врачи туб,2024,1.44,173.75,121.0
id_8.5,Обеспеченность населения фтизиатрами участковыми (на 10 000 населения),Врачи туб участ,2016,0.31,75.0,2410851.0
id_8.5,Обеспеченность населения фтизиатрами участковыми (на 10 000 населения),Врачи туб участ,2017,0.33,78.25,2406548.0
id_8.5,Обеспеченность населения фтизиатрами участковыми (на 10 000 населения),Врачи туб участ,2018,0.3,73.0,2400979.0
id_8.5,Обеспеченность населения фтизиатрами участковыми (на 10 000 населения),Врачи туб участ,2019,0.3,70.75,2394478.0
id_8.5,Обеспеченность населения фтизиатрами участковыми (на 10 000 населения),Врачи туб участ,2020,0.29,69.25,2383107.0
id_8.5,Обеспеченность населения фтизиатрами участковыми (на 10 000 населения),Врачи туб участ,2021,0.31,72.5,2369234.0
id_8.5,Обеспеченность населения фтизиатрами участковыми (на 10 000 населения),Врачи туб участ,2022,0.29,68.75,2353904.0
id_8.5,Обеспеченность населения фтизиатрами участковыми (на 10 000 населения),Врачи туб участ,2023,0.3,70.75,2337449.0
id_8.5,Обеспеченность населения фтизиатрами участковыми (на 10 000 населения),Врачи туб участ,2024,0.31,71.25,2330537.0
id_8.6,Укомплектованность фтизиатрами участковыми (%),УК врачи туб участ,2016,97.67,73.25,75.0
id_8.6,Укомплектованность фтизиатрами участковыми (%),УК врачи туб участ,2017,96.49,75.5,78.25
id_8.6,Укомплектованность фтизиатрами участковыми (%),УК врачи туб участ,2018,95.89,70.0,73.0
id_8.6,Укомплектованность фтизиатрами участковыми (%),УК врачи туб участ,2019,95.41,67.5,70.75
id_8.6,Укомплектованность фтизиатрами участковыми (%),УК врачи туб участ,2020,90.61,62.75,69.25
id_8.6,Укомплектованность фтизиатрами участковыми (%),УК врачи туб участ,2021,86.21,62.5,72.5
id_8.6,Укомплектованность фтизиатрами участковыми (%),УК врачи туб участ,2022,88.0,60.5,68.75
id_8.6,Укомплектованность фтизиатрами участковыми (%),УК врачи туб участ,2023,90.81,64.25,70.75
id_8.6,Укомплектованность фтизиатрами участковыми (%),УК врачи туб участ,2024,93.33,66.5,71.25
id_8.7,Укомплектованность фтизиатрами участковыми физическими лицами (%),УФ врачи туб участ,2016,48.0,36.0,75.0
id_8.7,Укомплектованность фтизиатрами участковыми физическими лицами (%),УФ врачи туб участ,2017,46.01,36.0,78.25
id_8.7,Укомплектованность фтизиатрами участковыми физическими лицами (%),УФ врачи туб участ,2018,41.1,30.0,73.0
id_8.7,Укомплектованность фтизиатрами участковыми физическими лицами (%),УФ врачи туб участ,2019,60.78,43.0,70.75
id_8.7,Укомплектованность фтизиатрами участковыми физическими лицами (%),УФ врачи туб участ,2020,53.43,37.0,69.25
id_8.7,Укомплектованность фтизиатрами участковыми физическими лицами (%),УФ врачи туб участ,2021,55.17,40.0,72.5
id_8.7,Укомплектованность фтизиатрами участковыми физическими лицами (%),УФ врачи туб участ,2022,55.27,38.0,68.75
id_8.7,Укомплектованность фтизиатрами участковыми физическими лицами (%),УФ врачи туб участ,2023,62.19,44.0,70.75
id_8.7,Укомплектованность фтизиатрами участковыми физическими лицами (%),УФ врачи туб участ,2024,64.56,46.0,71.25
id_8.8,Коэффициент совместительства фтизиатрами участковыми,КС врачи туб участ,2016,2.03,73.25,36.0
id_8.8,Коэффициент совместительства фтизиатрами участковыми,КС врачи туб участ,2017,2.1,75.5,36.0
id_8.8,Коэффициент совместительства фтизиатрами участковыми,КС врачи туб участ,2018,2.33,70.0,30.0
id_8.8,Коэффициент совместительства фтизиатрами участковыми,КС врачи туб участ,2019,1.57,67.5,43.0
id_8.8,Коэффициент совместительства фтизиатрами участковыми,КС врачи туб участ,2020,1.7,62.75,37.0
