payer_id;recency;frequency;monetary;R_Score;F_Score;M_Score;RFM_segment;Segment_Name
PID_4a6ce8fa4a66;45;15;1500.0;2;3;2;232;Засыпающее ядро
PID_4a787f41b320;61;7;1400.0;1;2;2;122;Потерянные VIP
PID_4a788c0c46b8;38;3;600.0;2;2;2;222;Требуют внимания
PID_4a7a6f9ce63d;75;2;200.0;1;1;1;111;Ушедшие новички
PID_4a7b528f27d6;42;9;900.0;2;2;2;222;Требуют внимания
PID_4a7d6f27482a;61;10;5000.0;1;3;3;133;Потерянные VIP
PID_4a81f3e880cf;1;7;2100.0;3;2;3;323;Потенциальное ядро
PID_4a84ee9c299c;0;17;5100.0;3;3;3;333;VIP / Супер-ядро
PID_4a8a1ea19410;56;7;700.0;1;2;2;122;Потерянные VIP
PID_4a8ac27bc3bb;84;6;300.0;1;2;1;121;Ушедшие экономные
PID_4a8c8cc29c31;12;6;3000.0;3;2;3;323;Потенциальное ядро
PID_4a8e5641907b;73;1;200.0;1;1;1;111;Ушедшие новички
PID_4a8e9ef5b2ad;3;52;10400.0;3;3;3;333;VIP / Супер-ядро
PID_4a92a3eed8e0;42;13;1300.0;2;3;2;232;Засыпающее ядро
PID_4a939dfb3fec;83;1;100.0;1;1;1;111;Ушедшие новички
PID_4a96438a2400;6;10;3000.0;3;3;3;333;VIP / Супер-ядро
PID_4a99e88edbbf;84;1;200.0;1;1;1;111;Ушедшие новички
PID_4a9f7a77823c;80;1;100.0;1;1;1;111;Ушедшие новички
PID_4aa6240fc523;16;8;2400.0;3;2;3;323;Потенциальное ядро
PID_4aad0b339049;77;1;200.0;1;1;1;111;Ушедшие новички
PID_4ab104a94e1c;5;15;7500.0;3;3;3;333;VIP / Супер-ядро
PID_4ab601fe9548;28;14;4200.0;2;3;3;233;Засыпающие VIP
PID_4ac58271dab8;13;7;1400.0;3;2;2;322;Потенциальное ядро
PID_4ac6748b30e5;53;3;600.0;1;2;2;122;Потерянные VIP
PID_4ac6ef9312d0;61;1;500.0;1;1;1;111;Ушедшие новички
PID_4ac7f17856c4;8;6;3000.0;3;2;3;323;Потенциальное ядро
PID_4ac8012ebdbb;20;2;200.0;2;1;1;211;Остывающие новички
PID_4ac824aff74b;30;2;1000.0;2;1;2;212;Остывающие новички
PID_4ae1a6f85773;1;4;1200.0;3;2;2;322;Потенциальное ядро
PID_4ae1cbb66df6;47;8;1600.0;2;2;2;222;Требуют внимания
PID_4af150b0b637;5;26;5700.0;3;3;3;333;VIP / Супер-ядро
PID_4af2a12bfcfd;1;65;32500.0;3;3;3;333;VIP / Супер-ядро
PID_4af8cf25750f;58;6;600.0;1;2;2;122;Потерянные VIP
PID_4af8dd95b926;0;47;23500.0;3;3;3;333;VIP / Супер-ядро
PID_4af96db846d9;1;3;3000.0;3;2;3;323;Потенциальное ядро
PID_4af9bf85d61e;68;1;200.0;1;1;1;111;Ушедшие новички
PID_4afb1aad7dc8;6;22;22000.0;3;3;3;333;VIP / Супер-ядро
PID_4b022d4901be;85;1;500.0;1;1;1;111;Ушедшие новички
PID_4b02f70c3271;54;9;900.0;1;2;2;122;Потерянные VIP
PID_4b039c2bdb84;44;1;1000.0;2;1;2;212;Остывающие новички
PID_4b07a345f198;28;2;400.0;2;1;1;211;Остывающие новички
PID_4b0b45f5373a;37;15;15000.0;2;3;3;233;Засыпающие VIP
PID_4b0c876b8ade;0;33;6600.0;3;3;3;333;VIP / Супер-ядро
PID_4b0e1e613816;45;4;1200.0;2;2;2;222;Требуют внимания
PID_4b1469418209;1;23;11500.0;3;3;3;333;VIP / Супер-ядро
PID_4b1a872549bb;16;3;300.0;3;2;1;321;Потенциальное ядро
PID_4b1bff410e36;0;13;4800.0;3;3;3;333;VIP / Супер-ядро
PID_4b1f355fbcd7;58;5;500.0;1;2;1;121;Ушедшие экономные
PID_4b23e0f036d1;81;4;400.0;1;2;1;121;Ушедшие экономные
PID_4b262ec2a7ff;13;10;1000.0;3;3;2;332;Лояльное ядро
PID_4b269bb06160;52;3;600.0;1;2;2;122;Потерянные VIP
PID_4b26fc8c386c;40;1;300.0;2;1;1;211;Остывающие новички
PID_4b27c7cd1cfd;51;4;2000.0;2;2;2;222;Требуют внимания
PID_4b2c051f68f5;70;2;400.0;1;1;1;111;Ушедшие новички
PID_4b2eb6bf54a8;54;1;200.0;1;1;1;111;Ушедшие новички
PID_4b2fb635905a;14;1;500.0;3;1;1;311;Новые доноры (Малый чек)
PID_4b3450b3abda;1;3;231.0;3;2;1;321;Потенциальное ядро
PID_4b36267b9a52;10;8;4000.0;3;2;3;323;Потенциальное ядро
PID_4b3965c4af98;0;34;6800.0;3;3;3;333;VIP / Супер-ядро
PID_4b39e43f9c3f;27;2;1000.0;2;1;2;212;Остывающие новички
PID_4b3a7d0d7d4d;46;7;1400.0;2;2;2;222;Требуют внимания
PID_4b3ab61a77c0;52;24;4800.0;1;3;3;133;Потерянные VIP
PID_4b3bc98c6a8d;30;4;800.0;2;2;2;222;Требуют внимания
PID_4b3f0923d7fc;1;16;4800.0;3;3;3;333;VIP / Супер-ядро
PID_4b40d994f0d2;13;9;2700.0;3;2;3;323;Потенциальное ядро
PID_4b442c101abc;37;2;200.0;2;1;1;211;Остывающие новички
PID_4b464ff5cf49;26;2;1000.0;2;1;2;212;Остывающие новички
PID_4b4e45ec4753;11;2;130.0;3;1;1;311;Новые доноры (Малый чек)
PID_4b5099f3f93d;25;6;600.0;2;2;2;222;Требуют внимания
PID_4b52e873fa06;64;1;1000.0;1;1;2;112;Ушедшие новички
PID_4b53b512084a;4;40;5800.0;3;3;3;333;VIP / Супер-ядро
PID_4b54f537914e;19;1;1000.0;2;1;2;212;Остывающие новички
PID_4b56205f69a5;52;87;8700.0;1;3;3;133;Потерянные VIP
PID_4b56bf109d2e;53;3;300.0;1;2;1;121;Ушедшие экономные
PID_4b56d46b3aa7;35;4;400.0;2;2;1;221;Требуют внимания
PID_4b5ca4792801;33;11;1100.0;2;3;2;232;Засыпающее ядро
PID_4b5d637f8dc6;40;2;400.0;2;1;1;211;Остывающие новички
PID_4b5ee184568b;78;1;200.0;1;1;1;111;Ушедшие новички
PID_4b6139d0b011;80;1;200.0;1;1;1;111;Ушедшие новички
PID_4b65cf975f98;24;1;500.0;2;1;1;211;Остывающие новички
PID_4b6860c68304;16;9;4500.0;3;2;3;323;Потенциальное ядро
PID_4b6c0e750c05;1;10;2000.0;3;3;2;332;Лояльное ядро
PID_4b6e881cbbf5;17;1;200.0;3;1;1;311;Новые доноры (Малый чек)
PID_4b6ec90608af;58;1;300.0;1;1;1;111;Ушедшие новички
PID_4b70252ce3a1;1;7;7000.0;3;2;3;323;Потенциальное ядро
PID_4b72105e8fa4;0;5;2500.0;3;2;3;323;Потенциальное ядро
PID_4b726f1311c6;1;89;29500.0;3;3;3;333;VIP / Супер-ядро
PID_4b754c55a542;33;1;200.0;2;1;1;211;Остывающие новички
PID_4b813ebb2b2d;52;1;500.0;1;1;1;111;Ушедшие новички
PID_4b83371e0602;50;5;1000.0;2;2;2;222;Требуют внимания
PID_4b8991b664c4;81;3;3000.0;1;2;3;123;Потерянные VIP
PID_4b8bf031de52;41;14;1400.0;2;3;2;232;Засыпающее ядро
PID_4b8e3e61afc4;65;1;1000.0;1;1;2;112;Ушедшие новички
PID_4b8f8edd4793;7;5;500.0;3;2;1;321;Потенциальное ядро
PID_4b955ab0afcb;79;1;200.0;1;1;1;111;Ушедшие новички
PID_4b960d86b920;46;6;600.0;2;2;2;222;Требуют внимания
PID_4b970aee2112;57;5;500.0;1;2;1;121;Ушедшие экономные
PID_4b9b2ee187fa;26;1;100.0;2;1;1;211;Остывающие новички
PID_4b9be337a2f7;65;1;100.0;1;1;1;111;Ушедшие новички
PID_4ba24b94b417;68;9;4500.0;1;2;3;123;Потерянные VIP
PID_4ba2646d5e42;0;7;3500.0;3;2;3;323;Потенциальное ядро
PID_4ba55533dc33;56;11;3300.0;1;3;3;133;Потерянные VIP
PID_4ba827ad20a0;37;4;400.0;2;2;1;221;Требуют внимания
PID_4ba8657b3802;25;16;8000.0;2;3;3;233;Засыпающие VIP
PID_4ba8e5ce9534;52;4;2000.0;1;2;2;122;Потерянные VIP
PID_4baa1fad9594;3;20;4000.0;3;3;3;333;VIP / Супер-ядро
PID_4baa302693f1;17;9;1600.0;3;2;2;322;Потенциальное ядро
PID_4bac8be85280;0;11;1100.0;3;3;2;332;Лояльное ядро
PID_4bb62d5fe8e0;63;1;200.0;1;1;1;111;Ушедшие новички
PID_4bb6616c7d97;54;1;100.0;1;1;1;111;Ушедшие новички
PID_4bba5fa174c5;67;1;100.0;1;1;1;111;Ушедшие новички
PID_4bc0f37ce75d;52;1;1000.0;1;1;2;112;Ушедшие новички
PID_4bc0fae96097;24;1;500.0;2;1;1;211;Остывающие новички
PID_4bd7167ddd8f;0;12;6000.0;3;3;3;333;VIP / Супер-ядро
PID_4bd9d94a377f;48;16;8000.0;2;3;3;233;Засыпающие VIP
PID_4bdf66d8566f;0;169;23000.0;3;3;3;333;VIP / Супер-ядро
PID_4be124939a80;54;2;300.0;1;1;1;111;Ушедшие новички
PID_4be12e3dfdea;41;28;5600.0;2;3;3;233;Засыпающие VIP
PID_4be3c8af4a7d;1;5;2500.0;3;2;3;323;Потенциальное ядро
PID_4be4bd6a1409;1;14;1400.0;3;3;2;332;Лояльное ядро
PID_4be7a6a55403;31;2;400.0;2;1;1;211;Остывающие новички
PID_4be7ce35a0ce;2;21;10500.0;3;3;3;333;VIP / Супер-ядро
PID_4becc1f07698;53;3;600.0;1;2;2;122;Потерянные VIP
PID_4beeda21cadb;40;1;200.0;2;1;1;211;Остывающие новички
PID_4bf2f99cc3ad;18;3;1200.0;2;2;2;222;Требуют внимания
PID_4bf49b50ed7e;59;9;900.0;1;2;2;122;Потерянные VIP
PID_4bf70701acda;13;1;300.0;3;1;1;311;Новые доноры (Малый чек)
PID_4bf99c22cb62;52;4;400.0;1;2;1;121;Ушедшие экономные
PID_4bfad8b227dd;1;32;3200.0;3;3;3;333;VIP / Супер-ядро
PID_4bff850a66c3;79;3;600.0;1;2;2;122;Потерянные VIP
PID_4c041ddd0168;50;10;1000.0;2;3;2;232;Засыпающее ядро
PID_4c08ec6d9a4b;42;12;1200.0;2;3;2;232;Засыпающее ядро
PID_4c0ad2ef420c;54;2;400.0;1;1;1;111;Ушедшие новички
PID_4c0b1ee8658e;39;2;200.0;2;1;1;211;Остывающие новички
PID_4c0cdc89e203;6;19;9500.0;3;3;3;333;VIP / Супер-ядро
PID_4c0ceb9b7ea2;3;22;11000.0;3;3;3;333;VIP / Супер-ядро
PID_4c0ebd3ac792;2;2;2000.0;3;1;2;312;Перспективные новички
PID_4c0ff2f82d9e;50;1;100.0;2;1;1;211;Остывающие новички
PID_4c16a94e9107;16;17;3400.0;3;3;3;333;VIP / Супер-ядро
PID_4c1acce4fdc5;55;1;200.0;1;1;1;111;Ушедшие новички
PID_4c1c97f050c0;1;23;4600.0;3;3;3;333;VIP / Супер-ядро
PID_4c2555a4f142;0;12;4800.0;3;3;3;333;VIP / Супер-ядро
PID_4c2729714d76;21;2;1000.0;2;1;2;212;Остывающие новички
PID_4c275060d812;75;1;500.0;1;1;1;111;Ушедшие новички
PID_4c317defc827;1;70;2420.0;3;3;3;333;VIP / Супер-ядро
PID_4c331da1212a;17;1;500.0;3;1;1;311;Новые доноры (Малый чек)
PID_4c37d6cb3770;20;9;2700.0;2;2;3;223;Требуют внимания
PID_4c38ea15fda8;0;16;1600.0;3;3;2;332;Лояльное ядро
PID_4c3a2733a870;0;19;9500.0;3;3;3;333;VIP / Супер-ядро
PID_4c4f443bc551;53;6;900.0;1;2;2;122;Потерянные VIP
PID_4c5170cc74f0;51;2;200.0;2;1;1;211;Остывающие новички
PID_4c56a832c27b;52;3;600.0;1;2;2;122;Потерянные VIP
PID_4c56cf5b4cb6;4;48;9600.0;3;3;3;333;VIP / Супер-ядро
PID_4c590655128d;2;22;2200.0;3;3;3;333;VIP / Супер-ядро
PID_4c5a4e9d132c;54;4;800.0;1;2;2;122;Потерянные VIP
PID_4c5b5a1f5677;19;5;500.0;2;2;1;221;Требуют внимания
PID_4c5e4f3ebae5;81;1;500.0;1;1;1;111;Ушедшие новички
PID_4c60c26c743d;0;53;5300.0;3;3;3;333;VIP / Супер-ядро
PID_4c6879f68c03;1;43;4500.0;3;3;3;333;VIP / Супер-ядро
PID_4c69ee9f6ef1;31;1;200.0;2;1;1;211;Остывающие новички
PID_4c6b68bd566c;0;57;5700.0;3;3;3;333;VIP / Супер-ядро
PID_4c7018e562d9;1;1;500.0;3;1;1;311;Новые доноры (Малый чек)
PID_4c707073c319;9;9;9000.0;3;2;3;323;Потенциальное ядро
PID_4c71a652106d;52;6;1200.0;1;2;2;122;Потерянные VIP
PID_4c728b641e09;59;1;300.0;1;1;1;111;Ушедшие новички
PID_4c7af8f8d13d;13;46;4600.0;3;3;3;333;VIP / Супер-ядро
PID_4c7d08fb22cf;22;11;2200.0;2;3;3;233;Засыпающие VIP
PID_4c8991af7a99;52;1;50.0;1;1;1;111;Ушедшие новички
PID_4c8a1bc1a0fe;21;2;500.0;2;1;1;211;Остывающие новички
PID_4c8b89650ad8;52;17;850.0;1;3;2;132;Потерянные VIP
PID_4c8c09d1f1b2;17;12;1200.0;3;3;2;332;Лояльное ядро
PID_4c8efa21473e;62;1;100.0;1;1;1;111;Ушедшие новички
PID_4c90fccff6fe;39;9;4500.0;2;2;3;223;Требуют внимания
PID_4c9d3d20ac1a;63;1;100.0;1;1;1;111;Ушедшие новички
PID_4c9d959807c2;21;3;600.0;2;2;2;222;Требуют внимания
PID_4caa838de182;67;7;700.0;1;2;2;122;Потерянные VIP
PID_4cabe9a3f7e5;8;18;3600.0;3;3;3;333;VIP / Супер-ядро
PID_4caef7663a57;52;2;400.0;1;1;1;111;Ушедшие новички
PID_4cb1f1a5615d;0;43;12900.0;3;3;3;333;VIP / Супер-ядро
PID_4cb924b1cb2e;1;49;24500.0;3;3;3;333;VIP / Супер-ядро
PID_4cb949b79029;1;32;3200.0;3;3;3;333;VIP / Супер-ядро
PID_4cb94cc5cc28;35;1;1000.0;2;1;2;212;Остывающие новички
PID_4cc6a63cb000;18;44;12800.0;2;3;3;233;Засыпающие VIP
PID_4ccab99c9fa5;70;4;800.0;1;2;2;122;Потерянные VIP
PID_4cccc45bdfb1;7;3;900.0;3;2;2;322;Потенциальное ядро
PID_4ccebf362028;71;1;1000.0;1;1;2;112;Ушедшие новички
PID_4ccedc60edb1;1;52;5200.0;3;3;3;333;VIP / Супер-ядро
PID_4ccf1f72967e;9;49;5000.0;3;3;3;333;VIP / Супер-ядро
PID_4cd06a89b9c7;15;3;300.0;3;2;1;321;Потенциальное ядро
PID_4cd1b4a6f8a9;16;3;600.0;3;2;2;322;Потенциальное ядро
PID_4cd481d8f4c7;46;54;5400.0;2;3;3;233;Засыпающие VIP
PID_4cda63e41806;36;4;800.0;2;2;2;222;Требуют внимания
PID_4cdb6099c233;50;2;400.0;2;1;1;211;Остывающие новички
PID_4ce34fb4bc05;77;4;400.0;1;2;1;121;Ушедшие экономные
PID_4ce37bd6dffb;82;1;500.0;1;1;1;111;Ушедшие новички
PID_4cf0af852437;64;1;200.0;1;1;1;111;Ушедшие новички
PID_4cf51d9601c6;0;22;11000.0;3;3;3;333;VIP / Супер-ядро
PID_4cfa97ab7778;57;2;400.0;1;1;1;111;Ушедшие новички
PID_4d07d538db8b;52;1;100.0;1;1;1;111;Ушедшие новички
PID_4d0b99968f17;41;1;100.0;2;1;1;211;Остывающие новички
PID_4d0c12d39b8c;20;6;6000.0;2;2;3;223;Требуют внимания
PID_4d0d920e04a5;39;4;800.0;2;2;2;222;Требуют внимания
PID_4d18233cb0bc;25;18;1800.0;2;3;2;232;Засыпающее ядро
PID_4d1a6bf69b37;52;2;400.0;1;1;1;111;Ушедшие новички
PID_4d1c0e75e710;20;29;23500.0;2;3;3;233;Засыпающие VIP
PID_4d1cf83c5f2a;9;67;13400.0;3;3;3;333;VIP / Супер-ядро
PID_4d1f461c8e68;76;1;100.0;1;1;1;111;Ушедшие новички
PID_4d21e854fd5c;62;1;100.0;1;1;1;111;Ушедшие новички
PID_4d27a3bc1244;37;26;13000.0;2;3;3;233;Засыпающие VIP
PID_4d2ce68da94c;0;43;7900.0;3;3;3;333;VIP / Супер-ядро
PID_4d2d42f7ce33;1;3;1500.0;3;2;2;322;Потенциальное ядро
PID_4d315eab248a;42;1;1000.0;2;1;2;212;Остывающие новички
PID_4d32a25f8a97;62;1;200.0;1;1;1;111;Ушедшие новички
PID_4d34229048c6;13;25;4200.0;3;3;3;333;VIP / Супер-ядро
PID_4d358d34b694;33;1;1000.0;2;1;2;212;Остывающие новички
PID_4d376bc2ac04;0;17;1700.0;3;3;2;332;Лояльное ядро
PID_4d3e8aa26b25;24;3;1300.0;2;2;2;222;Требуют внимания
PID_4d455fde1506;1;59;18100.0;3;3;3;333;VIP / Супер-ядро
PID_4d4969ed0687;58;1;200.0;1;1;1;111;Ушедшие новички
PID_4d5103b015a5;37;1;200.0;2;1;1;211;Остывающие новички
PID_4d608d711a0c;76;6;600.0;1;2;2;122;Потерянные VIP
PID_4d65a22449ca;12;2;1400.0;3;1;2;312;Перспективные новички
PID_4d660a45a868;51;1;500.0;2;1;1;211;Остывающие новички
PID_4d6a7ab90bdb;77;1;350.0;1;1;1;111;Ушедшие новички
PID_4d6ab34b5769;3;9;900.0;3;2;2;322;Потенциальное ядро
PID_4d6e8e1e1875;32;21;2100.0;2;3;3;233;Засыпающие VIP
PID_4d7063b33fd0;13;2;400.0;3;1;1;311;Новые доноры (Малый чек)
PID_4d72367aad8d;61;17;3400.0;1;3;3;133;Потерянные VIP
PID_4d745ec17c61;51;2;2000.0;2;1;2;212;Остывающие новички
PID_4d7466b4d450;64;1;150.0;1;1;1;111;Ушедшие новички
PID_4d759f647d4f;0;13;2600.0;3;3;3;333;VIP / Супер-ядро
PID_4d75ab30ec01;0;1;250.0;3;1;1;311;Новые доноры (Малый чек)
PID_4d7814017321;40;2;200.0;2;1;1;211;Остывающие новички
PID_4d789df84e5d;3;1;500.0;3;1;1;311;Новые доноры (Малый чек)
PID_4d79de6ef9fc;1;18;7900.0;3;3;3;333;VIP / Супер-ядро
PID_4d7b1ca96cdb;23;2;1000.0;2;1;2;212;Остывающие новички
PID_4d7bb90bef7d;81;2;400.0;1;1;1;111;Ушедшие новички
PID_4d7e35308143;26;3;600.0;2;2;2;222;Требуют внимания
PID_4d83a2b3ac7a;12;18;9000.0;3;3;3;333;VIP / Супер-ядро
PID_4d8540e9d994;35;4;800.0;2;2;2;222;Требуют внимания
PID_4d856cf3995b;76;1;100.0;1;1;1;111;Ушедшие новички
PID_4d89790219df;11;18;1800.0;3;3;2;332;Лояльное ядро
PID_4d8a20f43953;62;5;500.0;1;2;1;121;Ушедшие экономные
PID_4d8bff68c3c3;43;17;3400.0;2;3;3;233;Засыпающие VIP
PID_4d8c3fc21f69;18;2;1000.0;2;1;2;212;Остывающие новички
PID_4d8e4d5ded25;40;4;1200.0;2;2;2;222;Требуют внимания
PID_4d9220184138;2;56;28000.0;3;3;3;333;VIP / Супер-ядро
PID_4d922f21a47f;35;9;2250.0;2;2;3;223;Требуют внимания
PID_4d9463c24668;16;4;400.0;3;2;1;321;Потенциальное ядро
PID_4d9c2c13ebeb;8;70;8100.0;3;3;3;333;VIP / Супер-ядро
PID_4d9cacfcf71c;32;3;600.0;2;2;2;222;Требуют внимания
PID_4d9f53ee035e;52;7;700.0;1;2;2;122;Потерянные VIP
PID_4da6d7ad1b8f;26;47;23500.0;2;3;3;233;Засыпающие VIP
PID_4dade9e85adf;53;6;1200.0;1;2;2;122;Потерянные VIP
PID_4db1cc9696c5;4;59;43000.0;3;3;3;333;VIP / Супер-ядро
PID_4db2da05c350;15;30;3000.0;3;3;3;333;VIP / Супер-ядро
PID_4db61e2fb528;53;11;1100.0;1;3;2;132;Потерянные VIP
PID_4db9fac15bed;62;5;500.0;1;2;1;121;Ушедшие экономные
PID_4dbf7ca0ca9e;1;11;2200.0;3;3;3;333;VIP / Супер-ядро
PID_4dc03368613e;0;33;6600.0;3;3;3;333;VIP / Супер-ядро
PID_4dc3ce69f5ed;4;1;500.0;3;1;1;311;Новые доноры (Малый чек)
PID_4dc6614b46b6;25;2;400.0;2;1;1;211;Остывающие новички
PID_4dd17b470973;53;3;3000.0;1;2;3;123;Потерянные VIP
PID_4dd6086ae266;34;26;5200.0;2;3;3;233;Засыпающие VIP
PID_4ddb3e5248e0;46;11;2200.0;2;3;3;233;Засыпающие VIP
PID_4dddbe22baf1;6;22;11000.0;3;3;3;333;VIP / Супер-ядро
PID_4de063c32498;52;6;600.0;1;2;2;122;Потерянные VIP
PID_4de12fa3cbcf;30;11;2200.0;2;3;3;233;Засыпающие VIP
PID_4de145b73c2e;33;9;900.0;2;2;2;222;Требуют внимания
